Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,External Dependency,Status,Description
Story,PRODUCT-BE-B-10,"(Product) getProductDeptRules(productIds, departmentIds, activeOnly) [PRODUCT-BE-B-10]",,Federate BreakDown Product,B,XS,dgs-migration,product,query,,,,To Do,"*Implementation Order:* 10 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-007

*Current Behaviour:*
* **flag fork** `USE_NEW_RULES_API ? ruleLibrary.searchRuleLibrary : product.searchProductDeptRules` `GET …/spark_rules/v1/search?productIds=&departmentIds=&activeOnly=`. **PO decision:** flag cutover (rules may move to spark-tag DGS).

*Target:*
* `@DgsQuery`; both code paths covered.

*Acceptance Criteria:*
1. default `activeOnly=true`
2. flag selects the correct backend

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-B-11,"(Product) getProductBPRules(productIds, businessPartnerIds, activeOnly) [PRODUCT-BE-B-11]",,Federate BreakDown Product,B,XS,dgs-migration,product,query,,,,To Do,"*Implementation Order:* 11 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-007

*Current Behaviour:*
* same as B-10 with `businessPartnerIds`.

*Target:*
* `@DgsQuery`.

*Acceptance Criteria:*
1. flag fork honored; BP filter applied

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-C-01,(Product) getProducts(...) two-stage hydration [PRODUCT-BE-C-01],,Federate BreakDown Product,C,L,dgs-migration,product,search,,SPIKE-06a,,To Do,"*Implementation Order:* 12 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Requires spike:* SPIKE-06a (Hydration) — see program spike

*Current Behaviour:*
* listing products needs data from two places — the search index (which - knows flags like ""has boms"", ""has claims"", workspace membership) and the canonical product database (the actual product fields). - Today's code asks the search index first for matching ids + flags, then asks the product database for the full records, then glues the flags onto the records. - (🔴 search) `getFilteredProductsListing({resourceType ?? 'products', includeBoms ?? true, includeClaims ?? true, includeMeasurementSets ?? true, includeProductDetails ?? true, filter ?? [], q ?? '', page, size})` → ids → (internal) `getPage({products:ids, page:0, size})` `GET ${v1}?productId=&sort=createdDate,desc` → merge elastic flags (`boms, productDetails, claims, measurementSets, samples, sampleIds, hasSamplesUpcomingDue, hasNotEvaluatedReceivedSamples, receivedNotEvaluatedCount`) onto canonical records. - **Boolean defaults are truthy (`?? true`) — pin in tests.** - **EXT:** 🔴 search.

*Target:*
* implement per `PRODUCT-BE-S-02`'s outcome.** That spike answers exactly how the - workspace filter and elastic-vs-canonical staleness are handled — this story is the implementation, not the design. - Until `S-02` concludes, the safe default is to preserve today's shape (`ProductElasticService.getFilteredProductsListing` then `ProductReadService.getPage`; merge) so this story isn't blocked on the spike's timeline.

*Acceptance Criteria:*
1. parity for 4 arg combos (no flags / all flags / resourceType=workspaces / filter array)
2. truthy defaults preserved
3. elastic flags merged onto canonical
4. Workspace-filter placement and elastic/canonical staleness handling match `SPIKE-06a`'s decision

*Test Cases:*
* [ ] 4 combos
* [ ] default truthiness
* [ ] merge
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-C-02,(Product) getProductTemplates(...) [PRODUCT-BE-C-02],,Federate BreakDown Product,C,M,dgs-migration,product,search,,,,To Do,"*Implementation Order:* 13 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-005

*Current Behaviour:*
* (🔴 search) `getFilteredProductsListing({resourceType:'product', includeBoms:false, ...7 includeXxxTemplates flags, types})` → return elastic response (no 2nd hydration).

*Target:*
* `@DgsQuery` → `ProductTemplatesList`.

*Acceptance Criteria:*
1. all 7 template-include flags forwarded
2. `types:[Int]` filter applied

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-C-03,(Product) getCategories(...) [PRODUCT-BE-C-03],,Federate BreakDown Product,C,M,dgs-migration,product,search,,,,To Do,"*Implementation Order:* 14 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-005

*Current Behaviour:*
* default `productType ?? 100`; (🔴 search) `getProductCategories` `GET ${elastic}/search/${snake_case(type)}?resourceType=&resourceId=&productType=` → `ProductsCategories` (polymorphic `categories` via A-04).

*Target:*
* `@DgsQuery`; preserve `snakeCase(type)` in the path.

*Acceptance Criteria:*
1. `snake_case(type)` path exact
2. wires to `Categories` union

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-C-04,(Product) getRatingByTcin(tcin) (external rating) [PRODUCT-BE-C-04],,Federate BreakDown Product,C,M,dgs-migration,product,search,,,,To Do,"*Implementation Order:* 15 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* (🔵 external) `GET ${RATING_ENDPOINT}?reviewType=product&includes=statistics&reviewedId={tcin}&key={API_KEY}` (`skipJsonParse`) → `JSON.parse` → `{averageRating, reviewCount}`; **catch → null** (silent).

*Target:*
* `RatingClient` Feign (text/plain, manual parse); secret from Vault.

*Acceptance Criteria:*
1. parses statistics to `Rating`
2. any error → null
3. API key from config/Vault, not source

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-C-05,(Product) searchProductRules(...) [PRODUCT-BE-C-05],,Federate BreakDown Product,C,M,dgs-migration,product,search,,,,To Do,"*Implementation Order:* 16 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-007

*Current Behaviour:*
* flag fork; legacy `GET …/spark_rules/v1/search_mapped?...` → `productRuleResponseTransformer` → camelCase.

*Target:*
* `@DgsQuery`; port the transformer.

*Acceptance Criteria:*
1. flag fork honored
2. legacy response transformed correctly

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-01,(Product) addProduct [PRODUCT-BE-D-01],,Federate BreakDown Product,D,M,dgs-migration,product,mutation,,SPIKE-06b,,To Do,"*Implementation Order:* 17 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Requires spike:* SPIKE-06b (Cross-Domain Association) — see program spike

*Current Behaviour:*
* `POST ${v1}` + optional `copyProductToProduct(copyProduct)` + workspace association.

*Target:*
* `@DgsMutation addProduct(workspaceId, sparkProduct, copyProduct): Product`; orchestrate create→copy→assoc **per `PRODUCT-BE-S-01`'s chosen cross-domain association pattern** (draft ADR-011 Option B: shared association component, sync, service-to-service REST).

*Acceptance Criteria:*
1. creates product
2. optional copy runs when `copyProduct` present
3. workspace assoc applied via the shared association component (no bespoke fan-out code)
4. failure after create (link or copy fails) surfaces per the mutation's declared failure policy — default fail-fast, no rollback, documented (ADR-011 §4)

*Complex — broken into sub-tasks:* D-01-1 workspace link via component

*Detailed cross-domain case:* complexStories/cross-domain-association/ (import cross-domain-association.csv for the sub-tasks)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-02,(Product) addProducts (bulk) [PRODUCT-BE-D-02],,Federate BreakDown Product,D,M,dgs-migration,product,mutation,,SPIKE-06b,,To Do,"*Implementation Order:* 18 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Requires spike:* SPIKE-06b (Cross-Domain Association) — see program spike

*Current Behaviour:*
* bulk `POST ${v1}/bulk` + attachment-link side-effects (no rollback — **preserve, flag**).

*Target:*
* `@DgsMutation` → `ProductBulkType`; attachment linking follows `PRODUCT-BE-S-01`'s pattern (draft ADR-011: the `bulkUpdateAttachmentsV2` cross-resolver import becomes an attachment-service client call inside the component; the unawaited `bulkUpdateResource` becomes awaited — both accepted deviations, ADR-011 §4 pin-downs 1/3).

*Acceptance Criteria:*
1. bulk creates
2. attachment links applied via the shared association component; no-rollback behaviour documented (compensation deferred to the shared `WriteSaga` module, `PRODUCT-BE-E-00`, per ADR-011 pin-down 2)
3. no resolver import remains; the formerly fire-and-forget attachment re-point is awaited and its failure visible (accepted deviations per ADR-011 §4)

*Complex — broken into sub-tasks:* D-02-1 workspace link · D-02-2 attachment-metadata client call (replaces cross-resolver import)

*Detailed cross-domain case:* complexStories/cross-domain-association/ (import cross-domain-association.csv for the sub-tasks)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-03,(Product) bulkUpdateProducts [PRODUCT-BE-D-03],,Federate BreakDown Product,D,M,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 19 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Current Behaviour:*
* `PUT ${v1}/mass_update`.

*Target:*
* `@DgsMutation` → `ProductBulkType`.

*Acceptance Criteria:*
1. mass-updates products

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-04,(Product) updateProduct [PRODUCT-BE-D-04],,Federate BreakDown Product,D,M,dgs-migration,product,mutation,,SPIKE-06b,,To Do,"*Implementation Order:* 20 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Requires spike:* SPIKE-06b (Cross-Domain Association) — see program spike

*Current Behaviour:*
* `PUT ${v1}/{id}` + optional copy + archive removed-template attachments (template branch).

*Target:*
* `@DgsMutation updateProduct(input, copyProduct): Product`; attachment archiving follows `PRODUCT-BE-S-01`'s pattern (draft ADR-011 Option B: shared association component, per-mutation declared failure policy).

*Acceptance Criteria:*
1. updates product
2. optional copy
3. removed-template attachments archived (template branch)
4. attachment archiving applied via the shared association component (no bespoke fan-out code)

*Complex — broken into sub-tasks:* D-04-1 template-attachment archiving via component

*Detailed cross-domain case:* complexStories/cross-domain-association/ (import cross-domain-association.csv for the sub-tasks)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-05,(Product) carryForwardProduct [PRODUCT-BE-D-05],,Federate BreakDown Product,D,M,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 21 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Current Behaviour:*
* `PUT ${v1}/{productId}/carry_forward/{workspaceId}` — uses **every** field on `CarryForwardProductInput`.

*Target:*
* `@DgsMutation`; verify full input mapping.

*Acceptance Criteria:*
1. all input fields mapped to the request

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-06,(Product) addTeamsToProduct 🔀 Collab Canvas [PRODUCT-BE-D-06],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 22 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-009

*Current Behaviour:*
* `POST ${v1}/{productId}/resources/bulk` + manage_workspace_teams.

*Target:*
* plain `@DgsMutation` (single-backend write).

*Acceptance Criteria:*
1. adds teams + new partners + workspace links
2. partner-add failure exits early with a thrown typed error (today `return new Error(...)` — standardized per ADR-011 §4 pin-down 4, accepted deviation); teams are not added after a failed partner add (legacy order preserved)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-07,(Product) addBusinessPartnersToProductWithType 🔀 Collab Canvas [PRODUCT-BE-D-07],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 23 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-009

*Current Behaviour:*
* `POST ${v1}/{productId}/partners-add/bulk`; success = response has `product_id` and no `status_code`; failure = log + `return new Error(...)` (returned, not thrown — surfaces as a field error).

*Target:*
* plain `@DgsMutation`.

*Acceptance Criteria:*
1. adds partners with type
2. failure throws a typed `DgsException` instead of `return new Error(...)` (accepted parity deviation, ADR-011 §4 pin-down 4)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-08,(Product) removeProductResources [PRODUCT-BE-D-08],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 24 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `DELETE ${v1}/{productId}/resources/bulk`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. removes resources

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-09,(Product) updateBusinessPartnerStatuses [PRODUCT-BE-D-09],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 25 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-010

*Current Behaviour:*
* `PUT ${v1}/{productId}/status_update/bulk`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. updates partner statuses

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-10,(Product) updateViewToggle [PRODUCT-BE-D-10],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 26 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Current Behaviour:*
* `PUT ${v1}` view toggle.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. toggles hidden

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-11,(Product) updateWorkspaceAttributes 🔀 Collab Canvas [PRODUCT-BE-D-11],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 27 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* None

*Current Behaviour:*
* `PUT ${v1}/{productId}` workspace attrs.

*Target:*
* plain `@DgsMutation` (single-backend write).

*Acceptance Criteria:*
1. updates workspace attrs

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-12,(Product) updateProductTeamsWorkspaceContext [PRODUCT-BE-D-12],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 28 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-009

*Current Behaviour:*
* `PUT` team-workspace add/remove.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. adds/removes team-workspace pairs

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-13,(Product) linkProduct [PRODUCT-BE-D-13],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 29 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Current Behaviour:*
* `PUT` link — **throws on backend error** (only mutation that does).

*Target:*
* `@DgsMutation`; port `throwOnError` as a checked exception.

*Acceptance Criteria:*
1. links parent/child
2. backend error → exception (not null)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PRODUCT-BE-D-14,(Product) unlinkProduct [PRODUCT-BE-D-14],,Federate BreakDown Product,D,XS,dgs-migration,product,mutation,,,,To Do,"*Implementation Order:* 30 of 69 (Product backend, step 2)
*Domain:* Product — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* None

*Blocks:*
* PRODUCT-FE-008

*Current Behaviour:*
* `PUT` unlink.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. unlinks parent/child

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
